"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 09:58:15 GMT 2022","Tue Nov 29 09:58:16 GMT 2022","1301","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:58:33 GMT 2022","Tue Nov 29 09:58:35 GMT 2022","1508","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:59:10 GMT 2022","Tue Nov 29 09:59:12 GMT 2022","1918","webkit","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 09:59:14 GMT 2022","Tue Nov 29 09:59:15 GMT 2022","1749","webkit","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:57:41 GMT 2022","Tue Nov 29 09:57:42 GMT 2022","550","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:58:50 GMT 2022","Tue Nov 29 09:58:52 GMT 2022","2365","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:57:45 GMT 2022","Tue Nov 29 09:57:46 GMT 2022","818","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:58:29 GMT 2022","Tue Nov 29 09:58:30 GMT 2022","1665","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:58:25 GMT 2022","Tue Nov 29 09:58:26 GMT 2022","1265","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:59:15 GMT 2022","Tue Nov 29 09:59:18 GMT 2022","2525","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:57:40 GMT 2022","Tue Nov 29 09:57:41 GMT 2022","1248","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:58:20 GMT 2022","Tue Nov 29 09:58:21 GMT 2022","1336","firefox","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:59:01 GMT 2022","Tue Nov 29 09:59:03 GMT 2022","2097","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 09:58:26 GMT 2022","Tue Nov 29 09:58:27 GMT 2022","1274","firefox","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:59:25 GMT 2022","Tue Nov 29 09:59:28 GMT 2022","3007","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:58:09 GMT 2022","Tue Nov 29 09:58:11 GMT 2022","1192","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:58:11 GMT 2022","Tue Nov 29 09:58:12 GMT 2022","1362","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:57:56 GMT 2022","Tue Nov 29 09:57:58 GMT 2022","1126","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:58:00 GMT 2022","Tue Nov 29 09:58:01 GMT 2022","238","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:59:08 GMT 2022","Tue Nov 29 09:59:10 GMT 2022","2026","webkit","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:58:16 GMT 2022","Tue Nov 29 09:58:17 GMT 2022","1355","firefox","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 09:59:18 GMT 2022","Tue Nov 29 09:59:20 GMT 2022","2285","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:58:36 GMT 2022","Tue Nov 29 09:58:38 GMT 2022","1256","firefox","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 09:59:12 GMT 2022","Tue Nov 29 09:59:14 GMT 2022","1271","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:58:08 GMT 2022","Tue Nov 29 09:58:09 GMT 2022","1238","firefox","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:57:54 GMT 2022","Tue Nov 29 09:57:55 GMT 2022","784","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:58:48 GMT 2022","Tue Nov 29 09:58:50 GMT 2022","2182","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:57:58 GMT 2022","Tue Nov 29 09:57:58 GMT 2022","855","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:59:35 GMT 2022","Tue Nov 29 09:59:35 GMT 2022","240","webkit","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:58:46 GMT 2022","Tue Nov 29 09:58:48 GMT 2022","1596","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:59:36 GMT 2022","Tue Nov 29 09:59:38 GMT 2022","2045","webkit","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 09:57:44 GMT 2022","Tue Nov 29 09:57:44 GMT 2022","860","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:57:56 GMT 2022","Tue Nov 29 09:57:56 GMT 2022","847","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:57:50 GMT 2022","Tue Nov 29 09:57:51 GMT 2022","781","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:58:07 GMT 2022","Tue Nov 29 09:58:08 GMT 2022","888","firefox","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:58:19 GMT 2022","Tue Nov 29 09:58:20 GMT 2022","1360","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 09:57:47 GMT 2022","Tue Nov 29 09:57:48 GMT 2022","836","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 09:57:49 GMT 2022","Tue Nov 29 09:57:50 GMT 2022","759","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:57:59 GMT 2022","Tue Nov 29 09:58:00 GMT 2022","856","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 09:58:17 GMT 2022","Tue Nov 29 09:58:19 GMT 2022","1214","firefox","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 09:57:58 GMT 2022","Tue Nov 29 09:57:59 GMT 2022","957","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 09:58:32 GMT 2022","Tue Nov 29 09:58:33 GMT 2022","1634","firefox","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:58:23 GMT 2022","Tue Nov 29 09:58:24 GMT 2022","1230","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 09:58:38 GMT 2022","Tue Nov 29 09:58:38 GMT 2022","278","firefox","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:58:42 GMT 2022","Tue Nov 29 09:58:45 GMT 2022","2937","webkit","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:58:01 GMT 2022","Tue Nov 29 09:58:01 GMT 2022","247","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:58:45 GMT 2022","Tue Nov 29 09:58:46 GMT 2022","1173","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:58:38 GMT 2022","Tue Nov 29 09:58:38 GMT 2022","249","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:57:52 GMT 2022","Tue Nov 29 09:57:52 GMT 2022","598","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:59:28 GMT 2022","Tue Nov 29 09:59:30 GMT 2022","2431","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:58:24 GMT 2022","Tue Nov 29 09:58:25 GMT 2022","1178","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:59:20 GMT 2022","Tue Nov 29 09:59:22 GMT 2022","2143","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:59:35 GMT 2022","Tue Nov 29 09:59:36 GMT 2022","334","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:58:55 GMT 2022","Tue Nov 29 09:58:58 GMT 2022","2420","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:59:22 GMT 2022","Tue Nov 29 09:59:25 GMT 2022","2369","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
