"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 09:52:43 GMT 2022","Tue Nov 29 09:52:44 GMT 2022","1060","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:53:12 GMT 2022","Tue Nov 29 09:53:14 GMT 2022","1551","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:54:10 GMT 2022","Tue Nov 29 09:54:13 GMT 2022","2254","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:52:46 GMT 2022","Tue Nov 29 09:52:47 GMT 2022","288","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:53:31 GMT 2022","Tue Nov 29 09:53:34 GMT 2022","2336","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:52:41 GMT 2022","Tue Nov 29 09:52:42 GMT 2022","913","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:52:53 GMT 2022","Tue Nov 29 09:52:54 GMT 2022","1237","firefox","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:52:55 GMT 2022","Tue Nov 29 09:52:56 GMT 2022","1204","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:54:08 GMT 2022","Tue Nov 29 09:54:10 GMT 2022","2760","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:52:26 GMT 2022","Tue Nov 29 09:52:27 GMT 2022","1359","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:52:42 GMT 2022","Tue Nov 29 09:52:43 GMT 2022","866","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:54:01 GMT 2022","Tue Nov 29 09:54:03 GMT 2022","2318","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:52:31 GMT 2022","Tue Nov 29 09:52:32 GMT 2022","995","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:52:45 GMT 2022","Tue Nov 29 09:52:46 GMT 2022","898","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 09:52:36 GMT 2022","Tue Nov 29 09:52:37 GMT 2022","784","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:53:52 GMT 2022","Tue Nov 29 09:53:54 GMT 2022","2017","webkit","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:53:48 GMT 2022","Tue Nov 29 09:53:50 GMT 2022","1841","webkit","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 09:52:32 GMT 2022","Tue Nov 29 09:52:33 GMT 2022","782","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:53:21 GMT 2022","Tue Nov 29 09:53:23 GMT 2022","2199","firefox","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 09:53:15 GMT 2022","Tue Nov 29 09:53:17 GMT 2022","1780","firefox","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:54:15 GMT 2022","Tue Nov 29 09:54:17 GMT 2022","1819","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 09:52:49 GMT 2022","Tue Nov 29 09:52:52 GMT 2022","2860","firefox","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:52:30 GMT 2022","Tue Nov 29 09:52:31 GMT 2022","790","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:53:36 GMT 2022","Tue Nov 29 09:53:39 GMT 2022","3191","webkit","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:53:55 GMT 2022","Tue Nov 29 09:53:57 GMT 2022","1365","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:53:03 GMT 2022","Tue Nov 29 09:53:04 GMT 2022","1144","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 09:54:05 GMT 2022","Tue Nov 29 09:54:08 GMT 2022","2255","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:54:13 GMT 2022","Tue Nov 29 09:54:15 GMT 2022","2656","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 09:52:27 GMT 2022","Tue Nov 29 09:52:28 GMT 2022","566","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:53:41 GMT 2022","Tue Nov 29 09:53:44 GMT 2022","2621","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:53:28 GMT 2022","Tue Nov 29 09:53:30 GMT 2022","2176","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:52:58 GMT 2022","Tue Nov 29 09:52:59 GMT 2022","1442","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:53:11 GMT 2022","Tue Nov 29 09:53:12 GMT 2022","1223","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:53:14 GMT 2022","Tue Nov 29 09:53:15 GMT 2022","1230","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:52:37 GMT 2022","Tue Nov 29 09:52:37 GMT 2022","797","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:52:56 GMT 2022","Tue Nov 29 09:52:58 GMT 2022","1335","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:53:21 GMT 2022","Tue Nov 29 09:53:21 GMT 2022","310","firefox","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:53:10 GMT 2022","Tue Nov 29 09:53:11 GMT 2022","1280","firefox","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:53:02 GMT 2022","Tue Nov 29 09:53:03 GMT 2022","1181","firefox","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 09:52:38 GMT 2022","Tue Nov 29 09:52:39 GMT 2022","572","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:53:25 GMT 2022","Tue Nov 29 09:53:28 GMT 2022","2866","webkit","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:53:58 GMT 2022","Tue Nov 29 09:54:01 GMT 2022","2395","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:54:17 GMT 2022","Tue Nov 29 09:54:18 GMT 2022","322","webkit","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:53:44 GMT 2022","Tue Nov 29 09:53:46 GMT 2022","2100","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 09:53:30 GMT 2022","Tue Nov 29 09:53:31 GMT 2022","1613","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:53:09 GMT 2022","Tue Nov 29 09:53:10 GMT 2022","1040","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:53:08 GMT 2022","Tue Nov 29 09:53:09 GMT 2022","937","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:53:05 GMT 2022","Tue Nov 29 09:53:07 GMT 2022","1278","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:52:39 GMT 2022","Tue Nov 29 09:52:40 GMT 2022","747","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:52:33 GMT 2022","Tue Nov 29 09:52:34 GMT 2022","833","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:52:59 GMT 2022","Tue Nov 29 09:53:00 GMT 2022","1267","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:52:34 GMT 2022","Tue Nov 29 09:52:34 GMT 2022","812","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
