"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 22:01:40 GMT 2022","Tue Nov 29 22:01:41 GMT 2022","864","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 22:03:00 GMT 2022","Tue Nov 29 22:03:02 GMT 2022","2315","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:01:49 GMT 2022","Tue Nov 29 22:01:50 GMT 2022","881","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:02:19 GMT 2022","Tue Nov 29 22:02:21 GMT 2022","1321","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 22:01:52 GMT 2022","Tue Nov 29 22:01:53 GMT 2022","859","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 22:02:07 GMT 2022","Tue Nov 29 22:02:08 GMT 2022","1029","firefox","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 22:01:46 GMT 2022","Tue Nov 29 22:01:46 GMT 2022","851","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 22:03:41 GMT 2022","Tue Nov 29 22:03:43 GMT 2022","2094","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:02:00 GMT 2022","Tue Nov 29 22:02:02 GMT 2022","1692","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 22:01:58 GMT 2022","Tue Nov 29 22:01:59 GMT 2022","829","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:03:22 GMT 2022","Tue Nov 29 22:03:25 GMT 2022","2496","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 22:03:44 GMT 2022","Tue Nov 29 22:03:47 GMT 2022","2812","webkit","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 22:01:48 GMT 2022","Tue Nov 29 22:01:49 GMT 2022","835","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 22:03:16 GMT 2022","Tue Nov 29 22:03:18 GMT 2022","2336","webkit","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:01:44 GMT 2022","Tue Nov 29 22:01:45 GMT 2022","936","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:03:18 GMT 2022","Tue Nov 29 22:03:20 GMT 2022","1509","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 22:03:09 GMT 2022","Tue Nov 29 22:03:12 GMT 2022","2097","webkit","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 22:02:24 GMT 2022","Tue Nov 29 22:02:25 GMT 2022","1405","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:01:38 GMT 2022","Tue Nov 29 22:01:38 GMT 2022","625","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 22:02:30 GMT 2022","Tue Nov 29 22:02:32 GMT 2022","1817","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 22:03:44 GMT 2022","Tue Nov 29 22:03:44 GMT 2022","265","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 22:02:14 GMT 2022","Tue Nov 29 22:02:15 GMT 2022","1353","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:01:36 GMT 2022","Tue Nov 29 22:01:38 GMT 2022","1330","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 22:02:41 GMT 2022","Tue Nov 29 22:02:41 GMT 2022","173","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 22:03:20 GMT 2022","Tue Nov 29 22:03:22 GMT 2022","2444","webkit","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 22:02:41 GMT 2022","Tue Nov 29 22:02:41 GMT 2022","200","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 22:03:08 GMT 2022","Tue Nov 29 22:03:09 GMT 2022","1977","webkit","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 22:01:43 GMT 2022","Tue Nov 29 22:01:44 GMT 2022","859","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:02:11 GMT 2022","Tue Nov 29 22:02:12 GMT 2022","1382","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 22:03:44 GMT 2022","Tue Nov 29 22:03:44 GMT 2022","177","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 22:02:15 GMT 2022","Tue Nov 29 22:02:16 GMT 2022","1358","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:01:51 GMT 2022","Tue Nov 29 22:01:52 GMT 2022","923","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 22:03:32 GMT 2022","Tue Nov 29 22:03:36 GMT 2022","3247","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 22:03:14 GMT 2022","Tue Nov 29 22:03:16 GMT 2022","2387","webkit","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 22:01:42 GMT 2022","Tue Nov 29 22:01:43 GMT 2022","1140","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 22:01:45 GMT 2022","Tue Nov 29 22:01:46 GMT 2022","911","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 22:03:05 GMT 2022","Tue Nov 29 22:03:08 GMT 2022","2216","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 22:01:54 GMT 2022","Tue Nov 29 22:01:55 GMT 2022","939","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 22:02:32 GMT 2022","Tue Nov 29 22:02:34 GMT 2022","1587","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 22:02:26 GMT 2022","Tue Nov 29 22:02:28 GMT 2022","1233","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 22:01:57 GMT 2022","Tue Nov 29 22:01:58 GMT 2022","1014","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 22:02:41 GMT 2022","Tue Nov 29 22:02:41 GMT 2022","408","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 22:03:02 GMT 2022","Tue Nov 29 22:03:05 GMT 2022","2847","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:02:39 GMT 2022","Tue Nov 29 22:02:40 GMT 2022","1427","firefox","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:01:59 GMT 2022","Tue Nov 29 22:02:00 GMT 2022","710","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
