"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 10:23:58 GMT 2022","Tue Nov 29 10:23:59 GMT 2022","1638","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"failed","Tue Nov 29 10:25:38 GMT 2022","Tue Nov 29 10:25:38 GMT 2022","272","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 10:23:23 GMT 2022","Tue Nov 29 10:23:24 GMT 2022","1173","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:25:19 GMT 2022","Tue Nov 29 10:25:22 GMT 2022","2295","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:25:14 GMT 2022","Tue Nov 29 10:25:17 GMT 2022","2574","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 10:23:38 GMT 2022","Tue Nov 29 10:23:39 GMT 2022","1030","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:24:01 GMT 2022","Tue Nov 29 10:24:02 GMT 2022","1422","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 10:24:15 GMT 2022","Tue Nov 29 10:24:16 GMT 2022","1459","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:25:28 GMT 2022","Tue Nov 29 10:25:30 GMT 2022","2610","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:23:24 GMT 2022","Tue Nov 29 10:23:25 GMT 2022","909","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:25:36 GMT 2022","Tue Nov 29 10:25:36 GMT 2022","189","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
