"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 22:47:24 GMT 2022","Tue Nov 29 22:47:25 GMT 2022","940","firefox","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 22:47:58 GMT 2022","Tue Nov 29 22:47:58 GMT 2022","172","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of wrong path",""
"passed","Tue Nov 29 22:47:17 GMT 2022","Tue Nov 29 22:47:17 GMT 2022","361","chromium","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 22:48:43 GMT 2022","Tue Nov 29 22:48:45 GMT 2022","2339","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 22:47:47 GMT 2022","Tue Nov 29 22:47:49 GMT 2022","1748","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 22:48:24 GMT 2022","Tue Nov 29 22:48:26 GMT 2022","1915","webkit","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 22:47:07 GMT 2022","Tue Nov 29 22:47:08 GMT 2022","828","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:47:14 GMT 2022","Tue Nov 29 22:47:15 GMT 2022","872","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 22:47:15 GMT 2022","Tue Nov 29 22:47:16 GMT 2022","1023","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 22:46:58 GMT 2022","Tue Nov 29 22:46:59 GMT 2022","1075","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 22:47:38 GMT 2022","Tue Nov 29 22:47:39 GMT 2022","1401","firefox","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 22:47:17 GMT 2022","Tue Nov 29 22:47:18 GMT 2022","269","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 22:48:51 GMT 2022","Tue Nov 29 22:48:53 GMT 2022","2520","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 22:47:55 GMT 2022","Tue Nov 29 22:47:57 GMT 2022","1439","firefox","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:47:11 GMT 2022","Tue Nov 29 22:47:12 GMT 2022","968","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 22:47:18 GMT 2022","Tue Nov 29 22:47:18 GMT 2022","180","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of wrong path",""
"passed","Tue Nov 29 22:47:43 GMT 2022","Tue Nov 29 22:47:45 GMT 2022","1347","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 22:47:58 GMT 2022","Tue Nov 29 22:47:58 GMT 2022","301","firefox","dummyapi.spec.ts","tests dummyapi.io with a wrong app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:48:19 GMT 2022","Tue Nov 29 22:48:22 GMT 2022","2177","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:47:25 GMT 2022","Tue Nov 29 22:47:27 GMT 2022","1420","firefox","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 22:47:59 GMT 2022","Tue Nov 29 22:48:01 GMT 2022","2468","firefox","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 22:48:36 GMT 2022","Tue Nov 29 22:48:38 GMT 2022","2294","webkit","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 22:48:13 GMT 2022","Tue Nov 29 22:48:17 GMT 2022","3635","webkit","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 22:47:52 GMT 2022","Tue Nov 29 22:47:54 GMT 2022","1529","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 22:48:30 GMT 2022","Tue Nov 29 22:48:32 GMT 2022","1985","webkit","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 22:46:59 GMT 2022","Tue Nov 29 22:47:00 GMT 2022","864","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 22:47:58 GMT 2022","Tue Nov 29 22:47:59 GMT 2022","223","firefox","dummyapi.spec.ts","tests dummyapi.io with a missing app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:47:57 GMT 2022","Tue Nov 29 22:47:58 GMT 2022","164","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 22:47:10 GMT 2022","Tue Nov 29 22:47:10 GMT 2022","853","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 22:47:32 GMT 2022","Tue Nov 29 22:47:34 GMT 2022","1309","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:48:05 GMT 2022","Tue Nov 29 22:48:07 GMT 2022","1832","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 22:47:06 GMT 2022","Tue Nov 29 22:47:06 GMT 2022","846","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 22:48:58 GMT 2022","Tue Nov 29 22:48:58 GMT 2022","317","webkit","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 22:48:26 GMT 2022","Tue Nov 29 22:48:28 GMT 2022","2146","webkit","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 22:47:35 GMT 2022","Tue Nov 29 22:47:36 GMT 2022","1270","firefox","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 22:48:59 GMT 2022","Tue Nov 29 22:48:59 GMT 2022","157","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 22:46:57 GMT 2022","Tue Nov 29 22:46:58 GMT 2022","1196","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 22:47:13 GMT 2022","Tue Nov 29 22:47:14 GMT 2022","1092","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 22:46:56 GMT 2022","Tue Nov 29 22:46:57 GMT 2022","650","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 22:47:42 GMT 2022","Tue Nov 29 22:47:43 GMT 2022","1226","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 22:47:18 GMT 2022","Tue Nov 29 22:47:18 GMT 2022","192","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 22:47:10 GMT 2022","Tue Nov 29 22:47:11 GMT 2022","814","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 22:47:02 GMT 2022","Tue Nov 29 22:47:03 GMT 2022","908","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 22:47:01 GMT 2022","Tue Nov 29 22:47:02 GMT 2022","857","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:46:55 GMT 2022","Tue Nov 29 22:46:56 GMT 2022","1452","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 22:47:57 GMT 2022","Tue Nov 29 22:47:57 GMT 2022","227","firefox","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 22:48:11 GMT 2022","Tue Nov 29 22:48:13 GMT 2022","2368","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 22:47:21 GMT 2022","Tue Nov 29 22:47:24 GMT 2022","3298","firefox","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 22:47:16 GMT 2022","Tue Nov 29 22:47:17 GMT 2022","859","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 22:47:41 GMT 2022","Tue Nov 29 22:47:42 GMT 2022","1389","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:48:59 GMT 2022","Tue Nov 29 22:48:59 GMT 2022","213","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of wrong path",""
"passed","Tue Nov 29 22:47:03 GMT 2022","Tue Nov 29 22:47:04 GMT 2022","934","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 22:47:57 GMT 2022","Tue Nov 29 22:47:57 GMT 2022","300","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 22:47:49 GMT 2022","Tue Nov 29 22:47:51 GMT 2022","1637","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 22:48:17 GMT 2022","Tue Nov 29 22:48:19 GMT 2022","2767","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 22:47:00 GMT 2022","Tue Nov 29 22:47:01 GMT 2022","1145","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 22:47:09 GMT 2022","Tue Nov 29 22:47:10 GMT 2022","784","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 22:47:51 GMT 2022","Tue Nov 29 22:47:52 GMT 2022","1730","firefox","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 22:48:34 GMT 2022","Tue Nov 29 22:48:36 GMT 2022","1430","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 22:47:12 GMT 2022","Tue Nov 29 22:47:13 GMT 2022","930","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 22:47:18 GMT 2022","Tue Nov 29 22:47:18 GMT 2022","169","chromium","dummyapi.spec.ts","tests dummyapi.io with a wrong app-id token","","","wrong api credentials",""
"passed","Tue Nov 29 22:48:28 GMT 2022","Tue Nov 29 22:48:30 GMT 2022","2132","webkit","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 22:47:18 GMT 2022","Tue Nov 29 22:47:18 GMT 2022","214","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 22:47:05 GMT 2022","Tue Nov 29 22:47:06 GMT 2022","848","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 22:48:38 GMT 2022","Tue Nov 29 22:48:41 GMT 2022","2592","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 22:48:32 GMT 2022","Tue Nov 29 22:48:34 GMT 2022","2213","webkit","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 22:47:34 GMT 2022","Tue Nov 29 22:47:35 GMT 2022","1370","firefox","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 22:48:53 GMT 2022","Tue Nov 29 22:48:56 GMT 2022","2856","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 22:47:06 GMT 2022","Tue Nov 29 22:47:07 GMT 2022","783","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 22:47:28 GMT 2022","Tue Nov 29 22:47:29 GMT 2022","1275","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 22:47:29 GMT 2022","Tue Nov 29 22:47:31 GMT 2022","1555","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
