"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 10:39:37 GMT 2022","Tue Nov 29 10:39:38 GMT 2022","960","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:40:45 GMT 2022","Tue Nov 29 10:40:47 GMT 2022","1722","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 10:39:30 GMT 2022","Tue Nov 29 10:39:32 GMT 2022","2510","firefox","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 10:39:27 GMT 2022","Tue Nov 29 10:39:28 GMT 2022","676","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 10:40:12 GMT 2022","Tue Nov 29 10:40:14 GMT 2022","2487","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:39:53 GMT 2022","Tue Nov 29 10:39:54 GMT 2022","1104","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:39:19 GMT 2022","Tue Nov 29 10:39:20 GMT 2022","649","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 10:40:38 GMT 2022","Tue Nov 29 10:40:40 GMT 2022","2567","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 10:40:14 GMT 2022","Tue Nov 29 10:40:16 GMT 2022","2035","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 10:39:17 GMT 2022","Tue Nov 29 10:39:18 GMT 2022","699","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:40:16 GMT 2022","Tue Nov 29 10:40:18 GMT 2022","1864","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:39:24 GMT 2022","Tue Nov 29 10:39:25 GMT 2022","713","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 10:39:12 GMT 2022","Tue Nov 29 10:39:13 GMT 2022","600","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:39:33 GMT 2022","Tue Nov 29 10:39:34 GMT 2022","1033","firefox","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:39:20 GMT 2022","Tue Nov 29 10:39:20 GMT 2022","649","chromium","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 10:40:47 GMT 2022","Tue Nov 29 10:40:47 GMT 2022","178","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 10:39:51 GMT 2022","Tue Nov 29 10:39:52 GMT 2022","1042","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 10:39:39 GMT 2022","Tue Nov 29 10:39:40 GMT 2022","999","firefox","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:39:16 GMT 2022","Tue Nov 29 10:39:17 GMT 2022","728","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 10:40:40 GMT 2022","Tue Nov 29 10:40:42 GMT 2022","2224","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:39:26 GMT 2022","Tue Nov 29 10:39:27 GMT 2022","801","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:39:13 GMT 2022","Tue Nov 29 10:39:14 GMT 2022","927","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 10:40:04 GMT 2022","Tue Nov 29 10:40:05 GMT 2022","1517","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:39:42 GMT 2022","Tue Nov 29 10:39:44 GMT 2022","1178","firefox","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 10:39:35 GMT 2022","Tue Nov 29 10:39:36 GMT 2022","1007","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 10:40:25 GMT 2022","Tue Nov 29 10:40:26 GMT 2022","1652","webkit","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 10:39:56 GMT 2022","Tue Nov 29 10:39:57 GMT 2022","183","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 10:39:41 GMT 2022","Tue Nov 29 10:39:42 GMT 2022","994","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 10:40:32 GMT 2022","Tue Nov 29 10:40:34 GMT 2022","2096","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:39:44 GMT 2022","Tue Nov 29 10:39:44 GMT 2022","954","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 10:39:52 GMT 2022","Tue Nov 29 10:39:53 GMT 2022","1239","firefox","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 10:39:40 GMT 2022","Tue Nov 29 10:39:41 GMT 2022","940","firefox","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 10:39:55 GMT 2022","Tue Nov 29 10:39:56 GMT 2022","1053","firefox","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 10:40:47 GMT 2022","Tue Nov 29 10:40:49 GMT 2022","1841","webkit","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 10:39:22 GMT 2022","Tue Nov 29 10:39:22 GMT 2022","615","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 10:39:48 GMT 2022","Tue Nov 29 10:39:49 GMT 2022","945","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:39:57 GMT 2022","Tue Nov 29 10:39:58 GMT 2022","1692","firefox","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 10:39:12 GMT 2022","Tue Nov 29 10:39:12 GMT 2022","475","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 10:40:20 GMT 2022","Tue Nov 29 10:40:21 GMT 2022","1642","webkit","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 10:40:29 GMT 2022","Tue Nov 29 10:40:32 GMT 2022","2270","webkit","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 10:39:46 GMT 2022","Tue Nov 29 10:39:47 GMT 2022","1006","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 10:40:34 GMT 2022","Tue Nov 29 10:40:36 GMT 2022","2053","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:39:28 GMT 2022","Tue Nov 29 10:39:29 GMT 2022","1178","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 10:39:45 GMT 2022","Tue Nov 29 10:39:46 GMT 2022","836","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 10:39:38 GMT 2022","Tue Nov 29 10:39:39 GMT 2022","1122","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 10:39:25 GMT 2022","Tue Nov 29 10:39:26 GMT 2022","787","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 10:39:16 GMT 2022","Tue Nov 29 10:39:16 GMT 2022","653","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:39:36 GMT 2022","Tue Nov 29 10:39:37 GMT 2022","1210","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:39:23 GMT 2022","Tue Nov 29 10:39:23 GMT 2022","643","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:39:18 GMT 2022","Tue Nov 29 10:39:18 GMT 2022","612","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 10:39:34 GMT 2022","Tue Nov 29 10:39:35 GMT 2022","1006","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:40:42 GMT 2022","Tue Nov 29 10:40:45 GMT 2022","2428","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:40:02 GMT 2022","Tue Nov 29 10:40:04 GMT 2022","1787","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 10:40:28 GMT 2022","Tue Nov 29 10:40:29 GMT 2022","1531","webkit","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 10:39:44 GMT 2022","Tue Nov 29 10:39:45 GMT 2022","975","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 10:40:36 GMT 2022","Tue Nov 29 10:40:38 GMT 2022","2007","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 10:39:18 GMT 2022","Tue Nov 29 10:39:19 GMT 2022","700","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 10:39:49 GMT 2022","Tue Nov 29 10:39:51 GMT 2022","1414","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:40:05 GMT 2022","Tue Nov 29 10:40:07 GMT 2022","1593","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:40:26 GMT 2022","Tue Nov 29 10:40:28 GMT 2022","1227","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 10:39:11 GMT 2022","Tue Nov 29 10:39:12 GMT 2022","910","chromium","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 10:40:18 GMT 2022","Tue Nov 29 10:40:20 GMT 2022","1652","webkit","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 10:39:14 GMT 2022","Tue Nov 29 10:39:16 GMT 2022","1501","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:40:09 GMT 2022","Tue Nov 29 10:40:12 GMT 2022","2723","webkit","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:39:22 GMT 2022","Tue Nov 29 10:39:23 GMT 2022","651","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
