"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 09:30:50 GMT 2022","Tue Nov 29 09:30:50 GMT 2022","283","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:32:09 GMT 2022","Tue Nov 29 09:32:11 GMT 2022","1980","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:32:11 GMT 2022","Tue Nov 29 09:32:14 GMT 2022","2616","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 09:31:01 GMT 2022","Tue Nov 29 09:31:03 GMT 2022","1167","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:30:48 GMT 2022","Tue Nov 29 09:30:49 GMT 2022","836","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"failed","Tue Nov 29 09:30:52 GMT 2022","Tue Nov 29 09:30:52 GMT 2022","301","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 09:31:03 GMT 2022","Tue Nov 29 09:31:04 GMT 2022","1050","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:32:05 GMT 2022","Tue Nov 29 09:32:07 GMT 2022","2103","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:31:23 GMT 2022","Tue Nov 29 09:31:23 GMT 2022","227","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 09:31:23 GMT 2022","Tue Nov 29 09:31:23 GMT 2022","263","firefox","dummyapi.spec.ts","tests dummyapi.io","","","should list the first 10 users from 99 in total",""
"passed","Tue Nov 29 09:31:57 GMT 2022","Tue Nov 29 09:31:59 GMT 2022","1967","webkit","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:31:54 GMT 2022","Tue Nov 29 09:31:56 GMT 2022","1727","webkit","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"failed","Tue Nov 29 09:31:25 GMT 2022","Tue Nov 29 09:31:25 GMT 2022","235","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 09:31:04 GMT 2022","Tue Nov 29 09:31:05 GMT 2022","1042","firefox","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:30:41 GMT 2022","Tue Nov 29 09:30:41 GMT 2022","682","chromium","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:31:32 GMT 2022","Tue Nov 29 09:31:34 GMT 2022","1073","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:31:10 GMT 2022","Tue Nov 29 09:31:11 GMT 2022","1003","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 09:30:37 GMT 2022","Tue Nov 29 09:30:38 GMT 2022","667","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:31:56 GMT 2022","Tue Nov 29 09:31:57 GMT 2022","1072","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:32:16 GMT 2022","Tue Nov 29 09:32:16 GMT 2022","172","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid path",""
"passed","Tue Nov 29 09:30:47 GMT 2022","Tue Nov 29 09:30:48 GMT 2022","680","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:30:53 GMT 2022","Tue Nov 29 09:30:54 GMT 2022","1437","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 09:31:35 GMT 2022","Tue Nov 29 09:31:37 GMT 2022","1943","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:31:47 GMT 2022","Tue Nov 29 09:31:49 GMT 2022","1544","webkit","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 09:30:43 GMT 2022","Tue Nov 29 09:30:44 GMT 2022","614","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 09:30:39 GMT 2022","Tue Nov 29 09:30:40 GMT 2022","628","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 09:31:19 GMT 2022","Tue Nov 29 09:31:20 GMT 2022","1075","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 09:32:07 GMT 2022","Tue Nov 29 09:32:09 GMT 2022","2515","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:30:55 GMT 2022","Tue Nov 29 09:30:57 GMT 2022","2371","firefox","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 09:31:15 GMT 2022","Tue Nov 29 09:31:16 GMT 2022","1207","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:30:45 GMT 2022","Tue Nov 29 09:30:45 GMT 2022","665","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:30:49 GMT 2022","Tue Nov 29 09:30:50 GMT 2022","697","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 09:31:14 GMT 2022","Tue Nov 29 09:31:15 GMT 2022","946","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:32:16 GMT 2022","Tue Nov 29 09:32:16 GMT 2022","273","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:31:11 GMT 2022","Tue Nov 29 09:31:12 GMT 2022","868","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 09:31:34 GMT 2022","Tue Nov 29 09:31:35 GMT 2022","1381","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:30:44 GMT 2022","Tue Nov 29 09:30:45 GMT 2022","683","chromium","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:31:16 GMT 2022","Tue Nov 29 09:31:17 GMT 2022","1212","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:30:34 GMT 2022","Tue Nov 29 09:30:34 GMT 2022","476","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:31:49 GMT 2022","Tue Nov 29 09:31:50 GMT 2022","1671","webkit","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 09:32:14 GMT 2022","Tue Nov 29 09:32:15 GMT 2022","1627","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 09:31:23 GMT 2022","Tue Nov 29 09:31:23 GMT 2022","228","firefox","dummyapi.spec.ts","tests dummyapi.io","","","it should return an empty result array",""
"passed","Tue Nov 29 09:32:03 GMT 2022","Tue Nov 29 09:32:05 GMT 2022","2009","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:31:06 GMT 2022","Tue Nov 29 09:31:07 GMT 2022","966","firefox","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 09:30:47 GMT 2022","Tue Nov 29 09:30:47 GMT 2022","879","chromium","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:30:34 GMT 2022","Tue Nov 29 09:30:35 GMT 2022","658","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 09:30:57 GMT 2022","Tue Nov 29 09:30:58 GMT 2022","703","firefox","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 09:31:44 GMT 2022","Tue Nov 29 09:31:45 GMT 2022","1899","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:31:09 GMT 2022","Tue Nov 29 09:31:10 GMT 2022","999","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 09:31:37 GMT 2022","Tue Nov 29 09:31:39 GMT 2022","2004","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 09:30:46 GMT 2022","Tue Nov 29 09:30:47 GMT 2022","686","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 09:30:45 GMT 2022","Tue Nov 29 09:30:46 GMT 2022","729","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 09:30:42 GMT 2022","Tue Nov 29 09:30:43 GMT 2022","657","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 09:31:17 GMT 2022","Tue Nov 29 09:31:19 GMT 2022","1429","firefox","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"passed","Tue Nov 29 09:30:35 GMT 2022","Tue Nov 29 09:30:36 GMT 2022","660","chromium","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:31:50 GMT 2022","Tue Nov 29 09:31:52 GMT 2022","1728","webkit","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:31:42 GMT 2022","Tue Nov 29 09:31:44 GMT 2022","2021","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 09:30:36 GMT 2022","Tue Nov 29 09:30:37 GMT 2022","848","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:31:26 GMT 2022","Tue Nov 29 09:31:29 GMT 2022","3061","firefox","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 09:30:59 GMT 2022","Tue Nov 29 09:31:00 GMT 2022","978","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 09:30:39 GMT 2022","Tue Nov 29 09:30:39 GMT 2022","721","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 09:31:13 GMT 2022","Tue Nov 29 09:31:14 GMT 2022","1201","firefox","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 09:31:39 GMT 2022","Tue Nov 29 09:31:42 GMT 2022","2656","webkit","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 09:32:01 GMT 2022","Tue Nov 29 09:32:03 GMT 2022","1960","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 09:30:38 GMT 2022","Tue Nov 29 09:30:39 GMT 2022","727","chromium","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 09:31:08 GMT 2022","Tue Nov 29 09:31:09 GMT 2022","1126","firefox","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 09:30:43 GMT 2022","Tue Nov 29 09:30:43 GMT 2022","520","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
