"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 10:34:06 GMT 2022","Tue Nov 29 10:34:07 GMT 2022","1086","firefox","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 10:33:45 GMT 2022","Tue Nov 29 10:33:45 GMT 2022","713","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:35:02 GMT 2022","Tue Nov 29 10:35:04 GMT 2022","2090","webkit","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:33:30 GMT 2022","Tue Nov 29 10:33:31 GMT 2022","619","chromium","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:34:12 GMT 2022","Tue Nov 29 10:34:13 GMT 2022","982","firefox","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:33:40 GMT 2022","Tue Nov 29 10:33:41 GMT 2022","686","chromium","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 10:34:10 GMT 2022","Tue Nov 29 10:34:11 GMT 2022","930","firefox","demo-todo-app.spec.ts","Clear completed button","","","should display the correct text",""
"passed","Tue Nov 29 10:33:55 GMT 2022","Tue Nov 29 10:33:56 GMT 2022","954","firefox","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 10:34:44 GMT 2022","Tue Nov 29 10:34:46 GMT 2022","1975","webkit","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:33:30 GMT 2022","Tue Nov 29 10:33:30 GMT 2022","493","chromium","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 10:34:09 GMT 2022","Tue Nov 29 10:34:10 GMT 2022","807","firefox","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 10:35:09 GMT 2022","Tue Nov 29 10:35:11 GMT 2022","2307","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:33:36 GMT 2022","Tue Nov 29 10:33:37 GMT 2022","660","chromium","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 10:34:32 GMT 2022","Tue Nov 29 10:34:34 GMT 2022","1980","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:34:23 GMT 2022","Tue Nov 29 10:34:26 GMT 2022","3041","firefox","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 10:33:36 GMT 2022","Tue Nov 29 10:33:36 GMT 2022","758","chromium","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:33:45 GMT 2022","Tue Nov 29 10:33:46 GMT 2022","853","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:35:00 GMT 2022","Tue Nov 29 10:35:02 GMT 2022","2018","webkit","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:34:13 GMT 2022","Tue Nov 29 10:34:14 GMT 2022","1215","firefox","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:34:55 GMT 2022","Tue Nov 29 10:34:56 GMT 2022","1240","webkit","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 10:33:59 GMT 2022","Tue Nov 29 10:34:01 GMT 2022","1523","firefox","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:33:42 GMT 2022","Tue Nov 29 10:33:43 GMT 2022","730","chromium","demo-todo-app.spec.ts","Persistence","","","should persist its data",""
"passed","Tue Nov 29 10:33:34 GMT 2022","Tue Nov 29 10:33:35 GMT 2022","699","chromium","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:33:42 GMT 2022","Tue Nov 29 10:33:42 GMT 2022","663","chromium","demo-todo-app.spec.ts","Clear completed button","","","should be hidden when there are no items that are completed",""
"passed","Tue Nov 29 10:34:46 GMT 2022","Tue Nov 29 10:34:48 GMT 2022","1660","webkit","demo-todo-app.spec.ts","Editing","","","should hide other controls when editing",""
"passed","Tue Nov 29 10:34:50 GMT 2022","Tue Nov 29 10:34:52 GMT 2022","1846","webkit","demo-todo-app.spec.ts","Editing","","","should trim entered text",""
"passed","Tue Nov 29 10:33:57 GMT 2022","Tue Nov 29 10:33:58 GMT 2022","1316","firefox","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to mark all items as completed",""
"passed","Tue Nov 29 10:34:31 GMT 2022","Tue Nov 29 10:34:32 GMT 2022","1465","webkit","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:33:33 GMT 2022","Tue Nov 29 10:33:34 GMT 2022","847","chromium","demo-todo-app.spec.ts","Mark all as completed","","","complete all checkbox should update state when items are completed / cleared",""
"passed","Tue Nov 29 10:33:37 GMT 2022","Tue Nov 29 10:33:38 GMT 2022","683","chromium","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 10:34:30 GMT 2022","Tue Nov 29 10:34:31 GMT 2022","1077","webkit","demo-todo-app.spec.ts","New Todo","","","should clear text input field when an item is added",""
"passed","Tue Nov 29 10:34:14 GMT 2022","Tue Nov 29 10:34:16 GMT 2022","1136","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"failed","Tue Nov 29 10:33:49 GMT 2022","Tue Nov 29 10:33:49 GMT 2022","293","chromium","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 10:33:39 GMT 2022","Tue Nov 29 10:33:40 GMT 2022","683","chromium","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 10:34:18 GMT 2022","Tue Nov 29 10:34:19 GMT 2022","1220","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:33:56 GMT 2022","Tue Nov 29 10:33:57 GMT 2022","1119","firefox","demo-todo-app.spec.ts","New Todo","","","should append new items to the bottom of the list",""
"passed","Tue Nov 29 10:34:34 GMT 2022","Tue Nov 29 10:34:36 GMT 2022","2007","webkit","demo-todo-app.spec.ts","Mark all as completed","","","should allow me to clear the complete state of all items",""
"passed","Tue Nov 29 10:34:27 GMT 2022","Tue Nov 29 10:34:30 GMT 2022","2550","webkit","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 10:34:07 GMT 2022","Tue Nov 29 10:34:08 GMT 2022","1023","firefox","demo-todo-app.spec.ts","Editing","","","should remove the item if an empty text string was entered",""
"passed","Tue Nov 29 10:35:14 GMT 2022","Tue Nov 29 10:35:15 GMT 2022","1633","webkit","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 10:33:43 GMT 2022","Tue Nov 29 10:33:44 GMT 2022","717","chromium","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 10:34:08 GMT 2022","Tue Nov 29 10:34:09 GMT 2022","946","firefox","demo-todo-app.spec.ts","Editing","","","should cancel edits on escape",""
"passed","Tue Nov 29 10:33:40 GMT 2022","Tue Nov 29 10:33:40 GMT 2022","532","chromium","demo-todo-app.spec.ts","Counter","","","should display the current number of todo items",""
"passed","Tue Nov 29 10:34:42 GMT 2022","Tue Nov 29 10:34:44 GMT 2022","2351","webkit","demo-todo-app.spec.ts","Item","","","should allow me to un-mark items as complete",""
"passed","Tue Nov 29 10:33:52 GMT 2022","Tue Nov 29 10:33:55 GMT 2022","3004","firefox","demo-todo-app.spec.ts","New Todo","","","should allow me to add todo items",""
"passed","Tue Nov 29 10:35:06 GMT 2022","Tue Nov 29 10:35:09 GMT 2022","2444","webkit","demo-todo-app.spec.ts","Routing","","","should respect the back button",""
"failed","Tue Nov 29 10:35:17 GMT 2022","Tue Nov 29 10:35:17 GMT 2022","237","webkit","dummyapi.spec.ts","tests dummyapi.io","","","it should return an error because of unvalid body",""
"passed","Tue Nov 29 10:34:03 GMT 2022","Tue Nov 29 10:34:04 GMT 2022","1130","firefox","demo-todo-app.spec.ts","Item","","","should allow me to edit an item",""
"passed","Tue Nov 29 10:34:11 GMT 2022","Tue Nov 29 10:34:12 GMT 2022","1139","firefox","demo-todo-app.spec.ts","Clear completed button","","","should remove completed items when clicked",""
"passed","Tue Nov 29 10:34:05 GMT 2022","Tue Nov 29 10:34:06 GMT 2022","941","firefox","demo-todo-app.spec.ts","Editing","","","should save edits on blur",""
"passed","Tue Nov 29 10:33:46 GMT 2022","Tue Nov 29 10:33:47 GMT 2022","644","chromium","demo-todo-app.spec.ts","Routing","","","should highlight the currently applied filter",""
"passed","Tue Nov 29 10:33:49 GMT 2022","Tue Nov 29 10:33:51 GMT 2022","1615","chromium","example.spec.ts","","","","homepage has title and links to intro page",""
"passed","Tue Nov 29 10:34:40 GMT 2022","Tue Nov 29 10:34:42 GMT 2022","2460","webkit","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
"passed","Tue Nov 29 10:35:04 GMT 2022","Tue Nov 29 10:35:06 GMT 2022","2261","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display active items",""
"passed","Tue Nov 29 10:35:11 GMT 2022","Tue Nov 29 10:35:14 GMT 2022","2354","webkit","demo-todo-app.spec.ts","Routing","","","should allow me to display all items",""
"passed","Tue Nov 29 10:34:17 GMT 2022","Tue Nov 29 10:34:18 GMT 2022","1059","firefox","demo-todo-app.spec.ts","Routing","","","should allow me to display completed items",""
"passed","Tue Nov 29 10:34:01 GMT 2022","Tue Nov 29 10:34:02 GMT 2022","1291","firefox","demo-todo-app.spec.ts","Item","","","should allow me to mark items as complete",""
